ticker,company_name,sector,year,cik,accession_number,filing_date,filing_url,scrape_status,missing_reason,doc_size_bytes,total_word_count,esg_section_word_count,has_explicit_esg_section,climate_mention_count,diversity_mention_count,governance_mention_count,esg_keyword_density,net_zero_target_year,pct_women_board,has_quantitative_targets,esg_themes,climate_commitment,dei_disclosure_quality,changed_from_prior,change_confidence,change_summary,register,analyst_notes,ngram_similarity,analysis_method,theme_climate_risk,theme_climate_opportunity,theme_emissions_targets,theme_board_diversity,theme_workforce_dei,theme_human_capital,theme_esg_oversight,theme_stakeholder_engagement,theme_exec_comp_linkage,theme_supply_chain,theme_political_lobbying,theme_risk_disclosure
MRK,Merck & Co. Inc.,Healthcare,2022,310158,0001193125-22-095134,2022-04-04,https://www.sec.gov/Archives/edgar/data/310158/000119312522095134/d154286ddef14a.htm,OK,,2380942,48101,1217,True,0,1,0,0.82,,,False,ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"ESG content significantly expanded from minimal mention to detailed discussion of ESG integration into core business culture and specific commitments around health access, diversity, sustainability goals, and ethics.",ASPIRATIONAL,"Merck substantially elevated ESG prominence in 2022, explicitly committing to integrate ESG initiatives into core business culture with specific focus areas including health access equity and sustainability goals. However, the disclosure lacks quantitative targets or metrics, remaining largely aspirational despite the strategic positioning upgrade.",0.1419,llm,0,0,0,0,0,1,1,1,0,0,0,0
MRK,Merck & Co. Inc.,Healthcare,2023,310158,0001193125-23-089525,2023-04-03,https://www.sec.gov/Archives/edgar/data/310158/000119312523089525/d277607ddef14a.htm,OK,,2875345,57281,281,True,0,1,1,7.12,,,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"2023 marks first-time inclusion of ESG metrics in executive compensation scorecard, specifically targeting patient access and employee engagement/inclusion.",FORMAL,"Significant governance evolution with ESG metrics now formally integrated into executive compensation structure for 2023. The focus on patient access and employee engagement represents strategic ESG prioritization, though disclosure lacks specific quantitative targets or climate commitments that are increasingly expected in healthcare sector.",0.1974,llm,0,0,0,0,0,1,1,1,1,0,0,0
MRK,Merck & Co. Inc.,Healthcare,2024,310158,0001193125-24-093204,2024-04-11,https://www.sec.gov/Archives/edgar/data/310158/000119312524093204/d500367ddef14a.htm,OK,,2732443,51233,202,True,0,0,1,4.95,,,False,ESG_OVERSIGHT|HUMAN_CAPITAL|POLITICAL_LOBBYING|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"Significant reduction in ESG disclosure - removed detailed ESG strategy oversight, eliminated ESG metrics from compensation scorecard, and removed dedicated ESG sections from table of contents.",COMPLIANCE,Notable rollback in ESG commitment visibility with removal of specific ESG metrics integration into executive compensation and elimination of dedicated ESG governance sections. The 2024 filing represents a more minimal compliance approach compared to the more substantive ESG strategy articulation in 2023.,0.5572,llm,0,0,0,0,0,1,1,1,0,0,1,0
PFE,Pfizer Inc.,Healthcare,2016,78003,0000930413-16-006044,2016-03-15,https://www.sec.gov/Archives/edgar/data/78003/000093041316006044/c83881_def14a.htm,OK,,1865740,58353,1086,True,0,0,0,0.0,,,False,ESG_OVERSIGHT|POLITICAL_LOBBYING|RISK_DISCLOSURE|STAKEHOLDER_ENGAGEMENT,,LOW,,,No prior year available,COMPLIANCE,"Strong regulatory and compliance risk oversight framework with detailed committee structures, but notable absence of climate risk discussion or specific ESG metrics. Political spending transparency through semi-annual PAC reporting shows proactive governance approach.",,llm,0,0,0,0,0,0,1,1,0,0,1,1
PFE,Pfizer Inc.,Healthcare,2017,78003,0000930413-17-001059,2017-03-16,https://www.sec.gov/Archives/edgar/data/78003/000093041317001059/c87415_def14a.htm,OK,,2193890,61702,60,True,0,0,0,0.0,,50.0,False,ESG_OVERSIGHT|POLITICAL_LOBBYING|RISK_DISCLOSURE|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"2017 text significantly reduced detail, removing specific descriptions of corporate responsibility initiatives, political spending oversight, and committee activities that were present in 2016.",COMPLIANCE,"The 2017 disclosure represents a notable regression in ESG transparency, condensing detailed committee oversight descriptions into bare headings. The loss of specific political spending reporting practices and regulatory compliance details suggests either a strategic shift toward minimal disclosure or potential governance restructuring that reduced board-level ESG oversight visibility.",0.0513,llm,0,0,0,0,0,0,1,1,0,0,1,1
PFE,Pfizer Inc.,Healthcare,2018,78003,0000930413-18-000973,2018-03-15,https://www.sec.gov/Archives/edgar/data/78003/000093041318000973/c90444_def14a.htm,OK,,1877388,69746,58,True,0,0,0,0.0,,50.0,False,ESG_OVERSIGHT|POLITICAL_LOBBYING,,LOW,True,HIGH,"Language shift from 'Business Ethics and Conduct' in 2017 to 'Business Conduct' in 2018, representing a subtle narrowing of ethical framing.",COMPLIANCE,"This is a table of contents excerpt showing minimal ESG content beyond basic governance structures. The language change from 'Business Ethics' to 'Business Conduct' suggests potential de-emphasis of ethical positioning. Notable absence of climate, diversity, or human capital themes in section headings.",0.9546,llm,0,0,0,0,0,0,1,0,0,0,1,0
PFE,Pfizer Inc.,Healthcare,2019,78003,0000930413-19-000953,2019-03-14,https://www.sec.gov/Archives/edgar/data/78003/000093041319000953/c93082_def14a.htm,OK,,2141475,84125,58,True,0,0,0,0.0,,50.0,False,ESG_OVERSIGHT|POLITICAL_LOBBYING,,LOW,False,HIGH,No material change,COMPLIANCE,"The proxy statement maintains identical ESG disclosure structure across both years, showing minimal evolution in ESG reporting sophistication. The presence of 'Corporate Responsibility and Sustainability' and 'Public Policy Engagement' sections suggests basic ESG framework but lacks specific commitments or metrics that would indicate strategic ESG integration.",0.9406,llm,0,0,0,0,0,0,1,0,0,0,1,0
PFE,Pfizer Inc.,Healthcare,2020,78003,0000930413-20-000781,2020-03-13,https://www.sec.gov/Archives/edgar/data/78003/000093041320000781/c94228_def14a.htm,OK,,2008004,66701,1205,True,0,3,4,5.81,,50.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"Committee renamed from prior year to 'Governance & Sustainability Committee' to reflect broader oversight responsibilities, with enhanced sustainability language.",FORMAL,"Notable formalization of ESG oversight through committee renaming and expanded charter scope. Board diversity discussion remains qualitative without metrics, focusing on recent director appointments including former FDA Commissioner. Missing climate-specific commitments despite healthcare sector climate relevance.",0.0502,llm,0,0,0,1,0,0,1,1,0,0,0,0
PFE,Pfizer Inc.,Healthcare,2021,78003,0000078003-21-000047,2021-03-12,https://www.sec.gov/Archives/edgar/data/78003/000007800321000047/proxystatement.htm,OK,,2472309,66051,629,True,0,1,0,1.59,,50.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL,,LOW,True,HIGH,Material shift from substantive ESG governance discussion to brief performance metrics mention. Prior year detailed Board ESG oversight and diversity considerations are replaced with minimal ESG reference focused on Access to Medicine ranking.,TECHNICAL,"Significant reduction in ESG disclosure depth - 2021 focuses primarily on R&D and financial metrics with only cursory ESG mention via Access to Medicine Index ranking. Notable absence of climate commitments, detailed governance structure discussion, and board diversity considerations that were prominent in 2020.",0.3099,llm,0,0,0,1,0,1,1,0,0,0,0,0
PFE,Pfizer Inc.,Healthcare,2022,78003,0000078003-22-000038,2022-03-17,https://www.sec.gov/Archives/edgar/data/78003/000007800322000038/proxywc22.htm,OK,,2247143,55953,83,True,0,0,1,12.05,,50.0,False,ESG_OVERSIGHT|POLITICAL_LOBBYING|RISK_DISCLOSURE|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"Pfizer significantly reduced ESG content in 2022, removing detailed R&D metrics, Access to Medicine Index performance, and specific ESG commitments that were prominently featured in the 2021 CEO letter.",COMPLIANCE,"The 2022 proxy represents a notable strategic retreat from ESG disclosure, shifting from substantive metrics and commitments to basic governance structures. The removal of quantified R&D success rates and Access to Medicine Index ranking suggests either reduced confidence in ESG performance or deliberate de-emphasis of ESG messaging following peak COVID-19 vaccine success.",0.0978,llm,0,0,0,0,0,0,1,1,0,0,1,1
PFE,Pfizer Inc.,Healthcare,2023,78003,0000078003-23-000040,2023-03-16,https://www.sec.gov/Archives/edgar/data/78003/000007800323000040/pfe-20230315.htm,OK,,2372585,62993,84,True,0,0,1,11.9,,50.0,False,ESG_OVERSIGHT|POLITICAL_LOBBYING|RISK_DISCLOSURE,,LOW,False,HIGH,No material change - identical section headings and structure maintained year-over-year.,COMPLIANCE,"This excerpt shows only table of contents headings with standard governance topics but lacks substantive ESG content disclosure. The presence of a Sustainability Committee suggests ESG oversight structure, but no specific commitments, metrics, or strategic initiatives are evident from these section titles alone.",0.9833,llm,0,0,0,0,0,0,1,0,0,0,1,1
PFE,Pfizer Inc.,Healthcare,2024,78003,0000078003-24-000068,2024-03-14,https://www.sec.gov/Archives/edgar/data/78003/000007800324000068/pfe-20240313.htm,OK,,2731716,76558,87,True,0,0,1,11.49,,50.0,False,ESG_OVERSIGHT|POLITICAL_LOBBYING|RISK_DISCLOSURE|STAKEHOLDER_ENGAGEMENT,,LOW,True,MEDIUM,"Director compensation table year reference updated from 2022 to 2023, and 'Delinquent Section 16(a) Reports' section was added in 2024.",COMPLIANCE,"This excerpt represents table of contents structure rather than substantive ESG content. The presence of a dedicated Sustainability Committee suggests ESG oversight, but actual metrics, commitments, and detailed disclosures would be found in the referenced sections rather than this navigation framework.",0.9364,llm,0,0,0,0,0,0,1,1,0,0,1,1
TMO,Thermo Fisher Scientific Inc.,Healthcare,2016,97745,0001193125-16-530108,2016-04-05,https://www.sec.gov/Archives/edgar/data/97745/000119312516530108/d11389ddef14a.htm,OK,,1459641,32814,1225,True,0,13,0,10.61,,,False,EXEC_COMP_LINKAGE|STAKEHOLDER_ENGAGEMENT,,LOW,,,No prior year available,COMPLIANCE,"ESG content is minimal and primarily focused on general stakeholder commitments tied to executive compensation. The mention of 'corporate social responsibility programs' is vague without specific metrics or targets. No climate, diversity, or other substantive ESG disclosures are present in this compensation-focused excerpt.",,llm,0,0,0,0,0,0,0,1,1,0,0,0
TMO,Thermo Fisher Scientific Inc.,Healthcare,2017,97745,0000097745-17-000014,2017-04-04,https://www.sec.gov/Archives/edgar/data/97745/000009774517000014/a2017proxy.htm,OK,,1773691,30768,0,False,0,80,0,2.6,,,False,,,LOW,True,HIGH,"2017 proxy statement completely removes the ESG-related content that was present in 2016, including mentions of corporate social responsibility programs and stakeholder commitments.",COMPLIANCE,"The 2017 filing represents a significant retreat from ESG disclosure compared to 2016. While the prior year mentioned corporate social responsibility programs and stakeholder commitments in executive compensation discussions, the 2017 proxy is purely procedural with no ESG content whatsoever, suggesting reduced prioritization of ESG communication to shareholders.",0.0399,llm,0,0,0,0,0,0,0,0,0,0,0,0
TMO,Thermo Fisher Scientific Inc.,Healthcare,2018,97745,0000097745-18-000011,2018-04-10,https://www.sec.gov/Archives/edgar/data/97745/000009774518000011/a2018proxy.htm,OK,,1981238,32365,1230,True,0,13,0,10.57,,,False,EXEC_COMP_LINKAGE|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,LOW,,,No prior year available,COMPLIANCE,"ESG content is minimal and embedded within executive compensation discussion. DEI appears only as brief mention of 'leadership diversity' progress within non-financial performance metrics. No climate-related disclosures or specific diversity programs detailed, suggesting limited ESG integration in governance practices at this time.",0.0395,llm,0,0,0,0,1,0,0,1,1,0,0,0
TMO,Thermo Fisher Scientific Inc.,Healthcare,2019,97745,0001193125-19-101242,2019-04-09,https://www.sec.gov/Archives/edgar/data/97745/000119312519101242/d614669ddef14a.htm,OK,,1669530,39966,0,False,0,90,2,2.3,,,False,ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,False,HIGH,No material change in ESG disclosure depth; both years show minimal ESG content focused on mission-driven purpose and workforce references.,ASPIRATIONAL,"TMO's 2019 ESG disclosure remains minimal with aspirational language about their mission 'to make the world healthier, cleaner and safer' but lacks concrete commitments or metrics. The company mentions 70,000+ global colleagues and leadership diversity progress in prior year context, but provides no quantitative DEI data or specific ESG governance structures in current filing.",0.0297,llm,0,0,0,0,0,1,1,1,0,0,0,0
TMO,Thermo Fisher Scientific Inc.,Healthcare,2020,97745,0001140361-20-008182,2020-04-07,https://www.sec.gov/Archives/edgar/data/97745/000114036120008182/nc10010542x1-def14a.htm,OK,,2195259,41032,579,True,0,0,0,0.0,,67.0,False,HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,False,HIGH,No material change,ASPIRATIONAL,"Both years emphasize mission-driven culture and employee empowerment but lack specific ESG targets, metrics, or commitments. The 2020 text mentions 75,000 colleagues versus 70,000 in 2019, showing workforce growth, but provides no diversity metrics or climate commitments despite being in the healthcare sector where ESG disclosure is increasingly expected.",0.0138,llm,0,0,0,0,0,1,0,1,0,0,0,0
TMO,Thermo Fisher Scientific Inc.,Healthcare,2021,97745,0000097745-21-000019,2021-04-08,https://www.sec.gov/Archives/edgar/data/97745/000009774521000019/thermofisher2021proxy.htm,OK,,2088830,45592,643,True,0,3,0,4.67,,58.0,False,HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,MEDIUM,True,HIGH,"Significantly enhanced DEI disclosure with concrete initiatives including $25M The Just Project for HBCUs, commitment to hire 500 HBCU students, and $30M Foundation for Science for underserved STEM communities.",ASPIRATIONAL,"The 2021 proxy shows a material shift toward concrete social impact investments totaling $55M, with specific quantitative hiring commitments from HBCUs, representing a strategic pivot from general culture statements to measurable community engagement programs likely influenced by pandemic social justice focus.",0.588,llm,0,0,0,0,1,1,0,1,0,0,0,0
TMO,Thermo Fisher Scientific Inc.,Healthcare,2022,97745,0000097745-22-000018,2022-04-07,https://www.sec.gov/Archives/edgar/data/97745/000009774522000018/thermofisher2022proxy.htm,OK,,1973494,42772,338,True,3,2,0,14.79,2050,75.0,False,EMISSIONS_TARGETS|ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,"committed to achieving carbon neutrality by 2050, building on our earlier goal to reduce greenhouse gas emissions by 30% across our operations by 2030",MEDIUM,True,HIGH,"2022 text introduces formal climate commitments (carbon neutrality by 2050 and 30% GHG reduction by 2030) and enhanced ESG reporting frameworks, while maintaining DEI achievements from prior year.",FORMAL,"The company significantly elevated its climate disclosure with specific carbon neutrality and emissions reduction targets, representing a material strategic shift from 2021's focus primarily on pandemic response and social impact. The enhanced ESG reporting framework alignment suggests institutionalization of sustainability practices beyond ad-hoc initiatives.",0.4257,llm,0,0,1,0,1,1,1,1,0,0,0,0
TMO,Thermo Fisher Scientific Inc.,Healthcare,2023,97745,0000097745-23-000025,2023-04-07,https://www.sec.gov/Archives/edgar/data/97745/000009774523000025/tmo-20230404.htm,OK,,2434496,62206,655,True,4,0,0,6.11,,,False,EMISSIONS_TARGETS|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,achieve a 50% reduction by 2030 for our operations,LOW,True,HIGH,Company strengthened emissions reduction target from 30% to 50% by 2030 and removed carbon neutrality by 2050 commitment. Social impact focus shifted from racial equity investments to general STEM education.,ASPIRATIONAL,Notable upgrade in emissions reduction ambition but concerning removal of 2050 carbon neutrality commitment. DEI disclosure quality declined significantly - lost specific recognition metrics and diversity program details that were present in 2022.,0.3462,llm,0,0,1,0,1,1,0,1,0,0,0,0
TMO,Thermo Fisher Scientific Inc.,Healthcare,2024,97745,0001193125-24-090173,2024-04-09,https://www.sec.gov/Archives/edgar/data/97745/000119312524090173/d531012ddef14a.htm,OK,,2429969,40224,489,True,0,1,0,2.04,,,False,EMISSIONS_TARGETS|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,50% reduction by 2030 for our operations,LOW,True,HIGH,"2024 disclosure significantly reduced ESG detail, removing specific carbon footprint reduction metrics and renewable energy commitments while maintaining only basic volunteer hours reporting.",ASPIRATIONAL,"The company retreated from detailed ESG reporting in 2024, removing specific renewable energy transition commitments and carbon footprint achievements. The shift toward promising a separate CSR report suggests potential relegation of ESG content from core investor communications.",0.5687,llm,0,0,1,0,0,1,0,1,0,0,0,0
UNH,UnitedHealth Group Incorporated,Healthcare,2016,731766,0001047469-16-012475,2016-04-22,https://www.sec.gov/Archives/edgar/data/731766/000104746916012475/a2228249zdef14a.htm,OK,,3151138,37838,1024,True,0,5,0,4.88,,20.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|POLITICAL_LOBBYING|RISK_DISCLOSURE,,MEDIUM,,,No prior year available,COMPLIANCE,"UnitedHealth demonstrates basic ESG governance with board diversity recognition (20% women directors) and political disclosure commitments, but notably lacks climate targets or emissions commitments despite mentioning environmental policy. The proxy focuses heavily on traditional governance structures rather than emerging ESG priorities, suggesting a compliance-driven approach to ESG rather than strategic integration.",,llm,0,0,0,1,0,0,1,0,1,0,1,1
UNH,UnitedHealth Group Incorporated,Healthcare,2017,731766,0001047469-17-002810,2017-04-21,https://www.sec.gov/Archives/edgar/data/731766/000104746917002810/a2231776zdef14a.htm,OK,,3271838,40431,1020,True,0,5,0,4.9,,20.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|POLITICAL_LOBBYING,,MEDIUM,True,MEDIUM,Board independence increased from 8 of 10 to 9 of 10 directors. CEO stock ownership rose significantly from 312x to 424x base salary.,COMPLIANCE,Board diversity disclosure remains limited to basic gender representation (20% women) without broader diversity metrics. Environmental policy is mentioned but lacks substance or quantifiable commitments typical for large healthcare companies.,0.8824,llm,0,0,0,1,0,0,1,0,0,0,1,0
UNH,UnitedHealth Group Incorporated,Healthcare,2018,731766,0001047469-18-002993,2018-04-20,https://www.sec.gov/Archives/edgar/data/731766/000104746918002993/a2235292zdef14a.htm,OK,,3534570,39621,1022,True,0,7,0,6.85,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|POLITICAL_LOBBYING,,LOW,True,HIGH,"Board structure changed from independent Chair to Executive Chairman with Independent Lead Director, board expanded from 10 to 12 directors with 4 new appointments since January 2017.",COMPLIANCE,"Significant governance restructuring with board leadership change and expansion, but ESG disclosures remain primarily compliance-oriented with minimal environmental commitments beyond basic policy statements. The company maintains strong executive compensation governance practices but lacks substantive climate or diversity metrics despite healthcare sector relevance for social impact.",0.8651,llm,0,0,0,1,0,0,1,0,1,0,1,0
UNH,UnitedHealth Group Incorporated,Healthcare,2019,731766,0001047469-19-002425,2019-04-19,https://www.sec.gov/Archives/edgar/data/731766/000104746919002425/a2238439zdef14a.htm,OK,,3333281,39869,1113,True,0,7,0,6.29,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|POLITICAL_LOBBYING|WORKFORCE_DEI,,LOW,True,HIGH,"Board composition changed from 10 of 12 directors being independent to 9 of 11 directors being independent, and added one new independent director appointment since 2017.",COMPLIANCE,"UNH maintains minimal ESG disclosure focused primarily on governance mechanics and third-party recognition. Environmental policy remains a single generic sentence with no measurable commitments or climate targets, representing a significant gap for a major healthcare company facing climate-related health risks.",0.8432,llm,0,0,0,1,1,0,1,0,0,0,1,0
UNH,UnitedHealth Group Incorporated,Healthcare,2020,731766,0001047469-20-002403,2020-04-17,https://www.sec.gov/Archives/edgar/data/731766/000104746920002403/a2241322zdef14a.htm,OK,,3961943,53364,1056,True,0,8,0,7.58,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL|POLITICAL_LOBBYING|WORKFORCE_DEI,,MEDIUM,True,HIGH,Added LGBTQ equality recognition and Frank C. Carr Award for diversity pipeline commitment. Board structure changed from Executive Chairman to Chair of the Board with Lead Independent Director.,COMPLIANCE,"Enhanced DEI disclosure with specific third-party recognitions (Human Rights Campaign, INROADS) signals increased focus on diversity metrics and programs. Environmental policy remains superficial with no quantitative targets or climate commitments despite healthcare sector's significant carbon footprint from facilities and supply chain operations.",0.718,llm,0,0,0,1,1,1,1,0,0,0,1,0
UNH,UnitedHealth Group Incorporated,Healthcare,2021,731766,0001047469-21-001031,2021-04-26,https://www.sec.gov/Archives/edgar/data/731766/000104746921001031/a2243195zdef14a.htm,OK,,3402113,47683,165,True,0,0,0,0.0,,75.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|POLITICAL_LOBBYING|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,MEDIUM,True,HIGH,"2021 text removes specific DEI achievements and recognition details, retaining only a brief sustainability report reference while 2020 provided extensive third-party recognition and governance details.",COMPLIANCE,"The 2021 excerpt shows a significant reduction in ESG disclosure depth compared to 2020, removing specific diversity achievements, community recognition, and governance practices. This suggests either content restructuring or potential de-emphasis of ESG reporting transparency.",0.1195,llm,0,0,0,1,1,0,1,1,0,0,1,0
UNH,UnitedHealth Group Incorporated,Healthcare,2022,731766,0001104659-22-048923,2022-04-22,https://www.sec.gov/Archives/edgar/data/731766/000110465922048923/tm223410-1_def14a.htm,OK,,2821230,40707,277,True,0,0,0,0.0,2035,75.0,False,ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,Added Chief Sustainability Officer role and committed to developing comprehensive ESG strategy with annual and long-term sustainability goals.,ASPIRATIONAL,The creation of a Chief Sustainability Officer role signals elevated ESG governance but lacks specificity on targets or timelines. The ESG content remains high-level mission language without concrete commitments or metrics.,0.4473,llm,0,0,0,0,0,0,1,1,0,0,0,0
UNH,UnitedHealth Group Incorporated,Healthcare,2023,731766,0001104659-23-048439,2023-04-21,https://www.sec.gov/Archives/edgar/data/731766/000110465923048439/tm231840d2_def14a.htm,OK,,3113193,45946,262,True,0,0,0,0.0,,33.0,False,ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"Added explicit Board-level ESG oversight through Governance Committee and expanded sustainability framework to include environmental, social, economic, and ethical dimensions.",FORMAL,"Significant governance enhancement with formal Board-level ESG oversight establishment. However, the disclosure remains largely aspirational with no quantitative targets, climate commitments, or DEI metrics despite healthcare sector's material exposure to climate risks and workforce diversity imperatives.",0.6176,llm,0,0,0,0,0,1,1,1,0,0,0,0
UNH,UnitedHealth Group Incorporated,Healthcare,2024,731766,0001104659-24-050055,2024-04-22,https://www.sec.gov/Archives/edgar/data/731766/000110465924050055/tm2332959d4_def14a.htm,OK,,2717746,41335,249,True,0,0,0,0.0,,30.0,False,ESG_OVERSIGHT,,LOW,True,HIGH,"Company removed explicit ESG terminology and references, shifting from 'ESG strategy' to general 'sustainability strategy' and dropping 'ESG policies' language.",ASPIRATIONAL,"Notable de-emphasis of ESG branding while maintaining governance structure. The removal of explicit ESG terminology suggests potential response to political climate around ESG investing, though substantive oversight remains unchanged.",0.8721,llm,0,0,0,0,0,0,1,0,0,0,0,0
AAPL,Apple Inc.,Technology,2016,320193,0001193125-16-422528,2016-01-06,https://www.sec.gov/Archives/edgar/data/320193/000119312516422528/d79474ddef14a.htm,OK,,936928,45765,810,True,0,2,0,2.47,2030,20.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT,,LOW,,,No prior year available,COMPLIANCE,Basic governance structure disclosure with limited ESG integration. Board composition includes diverse members (Sue Wagner) but lacks explicit diversity metrics or strategies. No climate or environmental oversight mentioned despite being a major tech company facing supply chain and operational environmental risks.,,llm,0,0,0,1,0,0,1,0,0,0,0,0
AAPL,Apple Inc.,Technology,2017,320193,0001193125-17-003753,2017-01-06,https://www.sec.gov/Archives/edgar/data/320193/000119312517003753/d257185ddef14a.htm,OK,,800791,31373,1177,True,0,6,0,5.1,,20.0,False,EXEC_COMP_LINKAGE|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,False,HIGH,No material change in ESG focus; both years emphasize executive compensation design and peer benchmarking with minimal substantive ESG content.,COMPLIANCE,"The 2017 text shows Apple's compensation committee increasing performance-based equity from 40% to 50% and maintaining 95% say-on-pay support, but lacks any climate commitments, diversity metrics, or substantive ESG integration despite being a major technology company during heightened ESG scrutiny period.",0.3571,llm,0,0,0,0,0,1,0,1,1,0,0,0
AAPL,Apple Inc.,Technology,2018,320193,,,,MISSING,no_def14a_in_year,0,0,0,False,0,0,0,0.0,,,False,,,,,,No proxy text available,,No proxy text; analysis skipped.,,skipped,0,0,0,0,0,0,0,0,0,0,0,0
AAPL,Apple Inc.,Technology,2019,320193,0001193125-19-004664,2019-01-08,https://www.sec.gov/Archives/edgar/data/320193/000119312519004664/d667873ddef14a.htm,OK,,657335,26706,41,True,0,0,0,0.0,,20.0,False,HUMAN_CAPITAL,,LOW,,,No prior year available,TECHNICAL,"The excerpt only provides a fragmentary reference to 'human capital' in context of compensation committee peer group analysis. This represents minimal ESG disclosure with no substantive content on diversity, climate, or governance practices beyond compensation benchmarking methodology.",,llm,0,0,0,0,0,1,0,0,0,0,0,0
AAPL,Apple Inc.,Technology,2020,320193,0001193125-20-001450,2020-01-03,https://www.sec.gov/Archives/edgar/data/320193/000119312520001450/d799303ddef14a.htm,OK,,713922,28203,772,True,0,3,0,3.89,,20.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE,,LOW,,,No prior year available,COMPLIANCE,"Apple emphasizes board governance structure with specific mention that 'Half of our Board and committee leadership positions are held by women' but provides no broader workforce diversity metrics. Executive compensation design includes performance-based RSUs tied to total shareholder return, though no explicit ESG performance linkage is disclosed.",0.0389,llm,0,0,0,1,0,0,1,0,1,0,0,0
AAPL,Apple Inc.,Technology,2021,320193,0001193125-21-001987,2021-01-05,https://www.sec.gov/Archives/edgar/data/320193/000119312521001987/d767770ddef14a.htm,OK,,809546,28537,182,True,0,2,0,10.99,,20.0,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE,,LOW,True,HIGH,"Apple introduced ESG-linked executive compensation with environmental, social, and governance modifier in annual cash incentive program for 2021, representing a significant new ESG governance mechanism.",FORMAL,"The introduction of ESG modifiers in executive compensation represents a meaningful governance evolution, directly tying leadership incentives to values-driven performance beyond financial metrics. However, the disclosure lacks specificity on ESG measurement criteria or weighting, limiting transparency on implementation.",0.1701,llm,0,0,0,0,0,0,1,0,1,0,0,0
AAPL,Apple Inc.,Technology,2022,320193,0001193125-22-003583,2022-01-06,https://www.sec.gov/Archives/edgar/data/320193/000119312522003583/d222670ddef14a.htm,OK,,1439998,54908,504,True,0,0,0,0.0,,20.0,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE,,LOW,True,HIGH,"2022 text removes specific mention of ESG modifier in executive compensation and shifts to pure governance structure discussion, eliminating values-driven leadership incentives.",COMPLIANCE,"The 2022 excerpt represents a significant retreat from ESG integration, removing the explicit environmental, social, and governance modifier from executive compensation while maintaining only basic board independence disclosures. This shift suggests potential de-emphasis of ESG accountability at the executive level despite ongoing governance framework maintenance.",0.1992,llm,0,0,0,0,0,0,1,0,1,0,0,0
AAPL,Apple Inc.,Technology,2023,320193,0001308179-23-000019,2023-01-12,https://www.sec.gov/Archives/edgar/data/320193/000130817923000019/laap2023_def14a.htm,OK,,1494487,43498,216,True,0,0,0,0.0,2030,20.0,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"2023 filing adds explicit references to civil rights audit and workers' rights assessment reporting, indicating enhanced focus on human rights and labor practices disclosure.",COMPLIANCE,"The 2023 text introduces specific commitments to publish civil rights audit and workers' rights assessment reports, signaling Apple's response to shareholder activism on social justice issues. However, the excerpts remain largely procedural with minimal substantive ESG strategy disclosure, suggesting these commitments may be compliance-driven rather than strategic initiatives.",0.2739,llm,0,0,0,0,0,1,1,1,1,0,0,0
