ticker,company_name,sector,year,scrape_status,missing_reason,snapshot_ts,snapshot_url,cdx_query_url,word_count,changed_from_prior,change_confidence,change_description,theme_categories,dominant_theme,register,analyst_notes,ngram_similarity,analysis_method,theme_mission_purpose,theme_customer_centricity,theme_innovation_technology,theme_stakeholder_capitalism,theme_shareholder_value,theme_esg_sustainability,theme_employee_culture,theme_ethics_integrity,theme_global_scale,theme_community_impact
ACN,Accenture plc,Technology,2024,OK,,20240701122551,https://www.accenture.com/us-en/about/company-index,https://web.archive.org/cdx/search/cdx?url=accenture.com%2Fus-en%2Fabout%2Fcompany-index&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20240101&to=20241231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,254,True,HIGH,"Complete structural overhaul from CEO bio focus to comprehensive corporate positioning with mission, capabilities, and scale metrics.",EMPLOYEE_CULTURE|ETHICS_INTEGRITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE|STAKEHOLDER_CAPITALISM,MISSION_PURPOSE,ASPIRATIONAL,"Accenture positions itself as a purpose-driven technology transformation partner with strong emphasis on positive societal impact and ethical leadership. The page strategically balances stakeholder value creation with commercial success, though the 'force for good' messaging risks appearing generic without specific outcome metrics or commitments.",0.0887,llm,1,0,1,1,0,0,1,1,1,0
ADBE,Adobe Inc.,Technology,2016,OK,,20160616055939,http://www.adobe.com/about-adobe.html,https://web.archive.org/cdx/search/cdx?url=adobe.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20160101&to=20161231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,276,,,No prior year available,COMMUNITY_IMPACT|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"Adobe positions itself as a transformative force through digital creativity, emphasizing internal innovation culture and external social impact through education initiatives. The page notably lacks financial performance metrics or traditional business outcomes, focusing instead on cultural values and societal contribution. The concrete $300 million education commitment provides substantive backing to their community impact claims.",,llm,1,0,1,0,0,0,1,0,0,1
ADBE,Adobe Inc.,Technology,2017,OK,,20170520013727,https://www.adobe.com/about-adobe.html,https://web.archive.org/cdx/search/cdx?url=adobe.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20170101&to=20171231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,234,True,MEDIUM,"Adobe Sensei AI service prominently featured as lead content, replacing the broader mission statement about changing the world through digital experiences.",COMMUNITY_IMPACT|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,CONVERSATIONAL,"The 2017 version leads with AI technology (Adobe Sensei) rather than mission-driven language, signaling a strategic pivot toward showcasing specific innovation capabilities. The page maintains consistent messaging around culture and education but removes the broader corporate purpose statement, potentially indicating a more product-focused communications approach.",0.5614,llm,0,0,1,0,0,0,1,0,0,1
ADBE,Adobe Inc.,Technology,2018,OK,,20180711031449,https://www.adobe.com/about-adobe.html,https://web.archive.org/cdx/search/cdx?url=adobe.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20180101&to=20181231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,216,True,MEDIUM,"Removed explicit culture messaging about exploration and tinkering, shifted from specific $300M education commitment to more general diversity language.",COMMUNITY_IMPACT|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,CONVERSATIONAL,Adobe maintains focus on AI innovation (Sensei) but diluted cultural messaging by removing specific exploration language and quantified education commitments. The shift from concrete $300M pledge to vague diversity statements suggests possible values-washing or strategic pivot away from measurable social commitments.,0.5147,llm,0,0,1,0,0,0,1,0,0,1
ADBE,Adobe Inc.,Technology,2019,OK,,20190707221427,https://www.adobe.com/about-adobe.html,https://web.archive.org/cdx/search/cdx?url=adobe.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20190101&to=20191231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,163,True,MEDIUM,"Simplified messaging focused on core value proposition, removed 'Experience Adobe' section and consolidated educational initiatives.",COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY,CUSTOMER_CENTRICITY,CONVERSATIONAL,"Adobe streamlined its messaging to lead with customer value proposition rather than technology innovation. The shift from 'Project 1324' to 'Adobe Creativity Scholarships' suggests a move toward more branded, institutionalized community programs. Notable absence of specific diversity metrics or commitments despite mentioning workplace improvements.",0.4091,llm,0,1,1,0,0,0,1,0,0,1
ADBE,Adobe Inc.,Technology,2020,OK,,20200702045933,https://www.adobe.com/about-adobe.html,https://web.archive.org/cdx/search/cdx?url=adobe.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20200101&to=20201231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,336,True,HIGH,"Significantly expanded content with more detailed product explanations, added employee focus, and structured messaging around three core clouds (Creative, Experience, Document).",COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"Adobe emphasizes creativity as core DNA while positioning itself across three distinct market segments. The messaging balances democratization of creativity with enterprise solutions, suggesting strategic expansion beyond traditional creative software into broader digital transformation services.",0.2313,llm,1,1,1,0,0,0,1,0,0,1
ADBE,Adobe Inc.,Technology,2021,OK,,20210523130352,https://www.adobe.com/about-adobe.html,https://web.archive.org/cdx/search/cdx?url=adobe.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20210101&to=20211231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,373,True,LOW,"Minor updates to event listings and media references, with core messaging remaining identical.",COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Adobe positions creativity as its fundamental identity and competitive differentiator across all business segments. The messaging emphasizes democratizing creativity and enabling transformation, though notably lacks specific ESG commitments or sustainability mentions despite growing investor focus on these areas. The consistent focus on 'great experiences' ties together their creative, enterprise, and document cloud offerings under a unified value proposition.",0.8155,llm,1,1,1,0,0,0,1,0,0,1
ADBE,Adobe Inc.,Technology,2022,OK,,20220711205613,https://www.adobe.com/about-adobe.html,https://web.archive.org/cdx/search/cdx?url=adobe.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20220101&to=20221231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,448,True,MEDIUM,"Added new taglines and strategic framing around 'experience economy' and 'future belongs to those who create', while removing explicit corporate values statements.",COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,MISSION_PURPOSE,ASPIRATIONAL,"Adobe strengthened its mission-driven positioning with more declarative statements about changing the world and democratizing creativity. Notable removal of explicit corporate values (sincere, trustworthy, reliable, etc.) suggests shift toward experiential brand narrative over traditional corporate virtues. The emphasis on 'experience economy' positions Adobe as essential infrastructure for digital transformation across all business sectors.",0.6855,llm,1,1,1,0,0,0,1,0,0,1
ADBE,Adobe Inc.,Technology,2023,OK,,20230707010111,https://www.adobe.com/about-adobe.html,https://web.archive.org/cdx/search/cdx?url=adobe.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20230101&to=20231231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,353,True,HIGH,"Significant shift from general creativity focus to explicit AI-first positioning, with detailed AI product portfolio (Sensei, Firefly, GenAI) replacing broader digital transformation messaging.",CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"Adobe has pivoted decisively to AI leadership messaging, dedicating significant space to three distinct AI offerings while maintaining creative democratization narrative. The shift from general 'digital experiences' to specific AI capabilities suggests urgent competitive positioning in generative AI market. Notable emphasis on 'safe for commercial use' signals addressing enterprise concerns about AI-generated content risks.",0.4333,llm,1,1,1,0,0,0,1,0,0,0
ADBE,Adobe Inc.,Technology,2024,OK,,20240702151338,https://www.adobe.com/about-adobe.html,https://web.archive.org/cdx/search/cdx?url=adobe.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20240101&to=20241231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,370,True,LOW,"Added 40-year founding narrative and specified Firefly integration beyond just Photoshop, but core messaging remains unchanged.",CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"Adobe heavily emphasizes AI as a strategic differentiator with three distinct AI platforms, positioning itself as an innovation leader. The company frames AI as human augmentation rather than replacement, addressing potential creator concerns. Notable absence of financial performance metrics or shareholder value language suggests focus on brand positioning over investor relations.",0.915,llm,1,1,1,0,0,0,1,0,0,0
AMD,Advanced Micro Devices Inc.,Technology,2016,OK,,20160702203628,http://www.amd.com/en-us/who-we-are/corporate-information/events,https://web.archive.org/cdx/search/cdx?url=amd.com%2Fen-us%2Fwho-we-are%2Fcorporate-information%2Fevents&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20160101&to=20161231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,149,,,No prior year available,COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|ETHICS_INTEGRITY|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"The page emphasizes technological innovation with the tagline 'Enabling today. Inspiring tomorrow.' and boundary-pushing messaging. Notable inclusion of antitrust and fair competition messaging suggests strategic response to industry scrutiny. The content appears fragmented with technical navigation elements mixed with aspirational statements, indicating potential web development issues rather than coherent brand messaging.",,llm,0,1,1,0,0,0,0,1,0,1
AMD,Advanced Micro Devices Inc.,Technology,2017,OK,,20170702233424,http://www.amd.com/en-us/who-we-are/corporate-information/events,https://web.archive.org/cdx/search/cdx?url=amd.com%2Fen-us%2Fwho-we-are%2Fcorporate-information%2Fevents&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20170101&to=20171231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,174,True,MEDIUM,"The aspirational tagline 'Enabling today. Inspiring tomorrow.' was removed, and navigation structure was reorganized with enhanced language support and new procurement section.",COMMUNITY_IMPACT|GLOBAL_SCALE|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,CONVERSATIONAL,"AMD removed its forward-looking brand promise while maintaining focus on technological innovation through events and research. The addition of extensive language localization suggests global expansion priorities, while emphasis on competition suggests defensive market positioning.",0.6968,llm,0,0,1,0,0,0,0,0,1,1
AMD,Advanced Micro Devices Inc.,Technology,2018,OK,,20181009134955,https://www.amd.com/en-us/who-we-are/corporate-information/events,https://web.archive.org/cdx/search/cdx?url=amd.com%2Fen-us%2Fwho-we-are%2Fcorporate-information&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20180101&to=20181231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,168,True,LOW,"Minor navigation changes with removal of 'AMD Ventures' and 'ISO Certificates' links, and removal of 'Site Map' from footer.",GLOBAL_SCALE|INNOVATION_TECHNOLOGY|STAKEHOLDER_CAPITALISM,INNOVATION_TECHNOLOGY,TECHNICAL,"This appears to be primarily a navigation/structural page rather than a substantive About Us content page. The minimal content focuses on technological advancement messaging. The presence of extensive language options and stakeholder categories suggests global reach and ecosystem thinking, but lacks meaningful corporate values or mission statements that would typically appear on an About Us page.",0.9686,llm,0,0,1,1,0,0,0,0,1,0
AMD,Advanced Micro Devices Inc.,Technology,2019,OK,,20190208125149,https://www.amd.com/en-us/who-we-are/corporate-information/history,https://web.archive.org/cdx/search/cdx?url=amd.com%2Fen-us%2Fwho-we-are%2Fcorporate-information&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20190101&to=20191231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,4827,True,HIGH,Complete restructuring from navigation-heavy format to detailed narrative focusing on customer-centricity philosophy and extensive technical milestone chronology.,CUSTOMER_CENTRICITY|INNOVATION_TECHNOLOGY,CUSTOMER_CENTRICITY,CONVERSATIONAL,"AMD emphasizes customer-first philosophy over technical prowess, using founder's quote as anchor. The extensive 2016 milestone list suggests momentum-building narrative during competitive resurgence period. Notable absence of traditional corporate values or ESG themes in favor of technical achievement documentation.",0.0279,llm,0,1,1,0,0,0,0,0,0,0
AMD,Advanced Micro Devices Inc.,Technology,2020,OK,,20200710150148,https://www.amd.com/en/corporate/about-amd,https://web.archive.org/cdx/search/cdx?url=amd.com%2Fen%2Fcorporate&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20200101&to=20201231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,144,True,HIGH,Complete restructuring from detailed company history and customer-first philosophy to a condensed vision statement emphasizing high-performance computing transformation.,INNOVATION_TECHNOLOGY|MISSION_PURPOSE,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"Significant shift from customer-centricity narrative to technology-focused positioning. The 2020 version removes all references to 'customers first' philosophy and detailed historical achievements, replacing them with broad transformation claims. This represents a pivot toward product-centric messaging that may signal reduced emphasis on customer relationships in favor of technical capabilities positioning.",0.0298,llm,1,0,1,0,0,0,0,0,0,0
AMD,Advanced Micro Devices Inc.,Technology,2021,OK,,20210702153850,https://www.amd.com/en/corporate-responsibility/governance-data-tables,https://web.archive.org/cdx/search/cdx?url=amd.com%2Fen%2Fcorporate&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20210101&to=20211231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,1783,True,HIGH,Content completely shifted from aspirational vision and innovation messaging to detailed ESG performance metrics and labor statistics.,COMMUNITY_IMPACT|EMPLOYEE_CULTURE|ESG_SUSTAINABILITY,ESG_SUSTAINABILITY,TECHNICAL,"AMD made a dramatic pivot from forward-looking innovation messaging to comprehensive ESG reporting with extensive quantitative metrics. This represents a shift toward stakeholder accountability and transparency, though the absence of qualitative narrative around corporate purpose may signal a more compliance-driven approach to ESG communication.",0.0583,llm,0,0,0,0,0,1,1,0,0,1
AMD,Advanced Micro Devices Inc.,Technology,2022,OK,,20220626172644,https://www.amd.com/en/corporate-responsibility,https://web.archive.org/cdx/search/cdx?url=amd.com%2Fen%2Fcorporate&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20220101&to=20221231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,747,True,HIGH,Complete transformation from data-heavy performance metrics to strategic corporate responsibility narrative with specific ESG goals and commitments.,COMMUNITY_IMPACT|ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY|STAKEHOLDER_CAPITALISM,ESG_SUSTAINABILITY,ASPIRATIONAL,"AMD has elevated corporate responsibility to a central strategic position with quantified ESG commitments and materiality-driven focus areas. The shift from operational metrics to aspirational sustainability goals reflects broader stakeholder capitalism trends, though ambitious targets like 30x energy efficiency improvements may face execution scrutiny.",0.2228,llm,0,0,1,1,0,1,0,0,0,1
AMD,Advanced Micro Devices Inc.,Technology,2023,OK,,20230704145532,https://www.amd.com/en/corporate.html,https://web.archive.org/cdx/search/cdx?url=amd.com%2Fen%2Fcorporate&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20230101&to=20231231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,213,True,HIGH,Dramatically shifted from detailed ESG goals and corporate responsibility focus to high-level technology positioning and innovation messaging.,EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"AMD has substantially de-emphasized ESG content, removing specific quantified goals and detailed sustainability commitments in favor of technology leadership messaging. The shift suggests either strategic deprioritization of ESG communication or movement of such content to dedicated sections. The current page prioritizes innovation credentials and talent acquisition over stakeholder capitalism themes.",0.2108,llm,1,0,1,0,0,0,1,0,0,0
AMD,Advanced Micro Devices Inc.,Technology,2024,OK,,20240719233938,https://www.amd.com/en/corporate.html,https://web.archive.org/cdx/search/cdx?url=amd.com%2Fen%2Fcorporate&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20240101&to=20241231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,208,True,LOW,Minor wording change from 'across our value chain and the communities' to 'across our operations and communities' in corporate responsibility statement.,EMPLOYEE_CULTURE|ESG_SUSTAINABILITY|INNOVATION_TECHNOLOGY|MISSION_PURPOSE,INNOVATION_TECHNOLOGY,ASPIRATIONAL,"AMD positions itself as a technology leader solving global challenges, with heavy emphasis on technical capabilities and innovation. The corporate responsibility language appears somewhat generic and underdeveloped compared to the detailed technology positioning. The 'world's most advanced processors' claim requires a dated footnote caveat, suggesting potential vulnerability in competitive positioning.",0.9304,llm,1,0,1,0,0,1,1,0,0,0
AVGO,Broadcom Inc.,Technology,2016,OK,,20160711015149,http://www.broadcom.com:80/company,https://web.archive.org/cdx/search/cdx?url=broadcom.com%2Fcompany&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20160101&to=20161231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,115,,,No prior year available,CUSTOMER_CENTRICITY|GLOBAL_SCALE|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,TECHNICAL,"Broadcom positions itself heavily on technical heritage and engineering capabilities, emphasizing its 50-year innovation track record. The page is notably product-portfolio focused with detailed technical market descriptions, but lacks any mention of sustainability, employee culture, or broader stakeholder considerations. This reflects a traditional technology company approach prioritizing technical excellence and customer enablement over contemporary ESG positioning.",,llm,0,1,1,0,0,0,0,0,1,0
AVGO,Broadcom Inc.,Technology,2017,OK,,20170704051102,https://www.broadcom.com/company/contact/newsletter-signup/unsubscribe,https://web.archive.org/cdx/search/cdx?url=broadcom.com%2Fcompany&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20170101&to=20171231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,2689,True,HIGH,"Complete removal of mission/values content, replaced with detailed product navigation menu only.",,,TECHNICAL,"Major strategic pivot from positioning as innovation-focused semiconductor leader to pure product catalog presentation. Complete absence of corporate narrative, values, or strategic messaging suggests either incomplete page capture or deliberate shift to technical/transactional communications approach.",0.0357,llm,0,0,0,0,0,0,0,0,0,0
AVGO,Broadcom Inc.,Technology,2018,OK,,20180813122218,https://www.broadcom.com/company/about-us/company-history/,https://web.archive.org/cdx/search/cdx?url=broadcom.com%2Fcompany&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20180101&to=20181231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,1347,True,HIGH,Changed from product-focused technical catalog to company history and innovation timeline emphasizing heritage and acquisitions.,GLOBAL_SCALE|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,TECHNICAL,"The 2018 page completely transforms from a product catalog to a corporate narrative emphasizing Broadcom's technical heritage through acquisitions of AT&T/Bell Labs, Lucent, HP/Agilent lineage. The extensive chronological listing of 'industry firsts' serves as validation of innovation leadership while the acquisition timeline demonstrates growth through M&A strategy rather than organic development.",0.2294,llm,0,0,1,0,0,0,0,0,1,0
AVGO,Broadcom Inc.,Technology,2019,OK,,20190710131840,https://investors.broadcom.com/,https://web.archive.org/cdx/search/cdx?url=investors.broadcom.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20190101&to=20191231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,178,True,HIGH,"The 2019 page completely removes all mission, values, and company history content, replacing it with purely investor-focused financial information and stock data.",SHAREHOLDER_VALUE,SHAREHOLDER_VALUE,TECHNICAL,"The elimination of all brand narrative and technical achievement messaging is strategically notable, potentially signaling internal organizational changes or a narrow focus on financial performance over corporate identity.",0.0836,llm,0,0,0,0,1,0,0,0,0,0
AVGO,Broadcom Inc.,Technology,2020,OK,,20200705022428,https://investors.broadcom.com/,https://web.archive.org/cdx/search/cdx?url=investors.broadcom.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20200101&to=20201231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,185,True,LOW,"Minor updates to news releases and dates, but no substantive changes to corporate messaging or strategic positioning.",INNOVATION_TECHNOLOGY|SHAREHOLDER_VALUE,SHAREHOLDER_VALUE,FORMAL,"This appears to be an investor relations page rather than a true About Us/mission/values page, focusing heavily on financial information and product announcements. The absence of any mission statement, values, or corporate purpose messaging is notable for a major technology company, suggesting a purely transactional relationship with stakeholders centered on financial performance.",0.5211,llm,0,0,1,0,1,0,0,0,0,0
AVGO,Broadcom Inc.,Technology,2021,OK,,20210506202534,https://www.broadcom.com/about/,https://web.archive.org/cdx/search/cdx?url=broadcom.com%2Fabout%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20210101&to=20211231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,0,,,No text — snapshot missing or blocked.,,,,No text; analysis skipped.,,skipped,0,0,0,0,0,0,0,0,0,0
AVGO,Broadcom Inc.,Technology,2022,OK,,20220702144336,https://investors.broadcom.com/,https://web.archive.org/cdx/search/cdx?url=investors.broadcom.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20220101&to=20221231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,184,,,No prior year available,INNOVATION_TECHNOLOGY|SHAREHOLDER_VALUE,SHAREHOLDER_VALUE,FORMAL,"This investor relations page emphasizes financial performance and shareholder returns rather than corporate purpose or values. The content focuses heavily on stock information, financial results, and major acquisitions like VMware, with minimal mention of broader stakeholder commitments or corporate mission beyond technical product announcements.",,llm,0,0,1,0,1,0,0,0,0,0
AVGO,Broadcom Inc.,Technology,2023,OK,,20230720211315,https://investors.broadcom.com/,https://web.archive.org/cdx/search/cdx?url=investors.broadcom.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20230101&to=20231231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,188,True,HIGH,"European Commission approval of VMware acquisition completed, updated product announcements including second-generation Wi-Fi 7 chips.",INNOVATION_TECHNOLOGY|SHAREHOLDER_VALUE,SHAREHOLDER_VALUE,FORMAL,"This investor-focused page completely omits mission, values, or purpose content, emphasizing financial performance and regulatory milestones. The VMware acquisition progression from announcement to approval represents the primary strategic narrative, while product innovation appears secondary to financial communications.",0.6152,llm,0,0,1,0,1,0,0,0,0,0
AVGO,Broadcom Inc.,Technology,2024,OK,,20240403172110,https://investors.broadcom.com/,https://web.archive.org/cdx/search/cdx?url=investors.broadcom.com%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20240101&to=20241231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,38,,,No prior year available - current text shows only investor center stock data without About Us content,SHAREHOLDER_VALUE,SHAREHOLDER_VALUE,TECHNICAL,"The absence of mission, values, or purpose statements in favor of pure financial data indicates a shareholder-first orientation. The technical register focuses entirely on stock performance metrics and investor resources without humanizing corporate messaging.",0.0846,llm,0,0,0,0,1,0,0,0,0,0
CRM,Salesforce Inc.,Technology,2016,OK,,20160529051121,http://www.salesforce.com:80/company/,https://web.archive.org/cdx/search/cdx?url=salesforce.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20160101&to=20161231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,409,,,No prior year available,COMMUNITY_IMPACT|CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,ASPIRATIONAL,Salesforce positions itself as a technology pioneer with strong emphasis on the 1-1-1 philanthropy model as a differentiator. The page heavily promotes awards and rankings while integrating social impact messaging with business success metrics. The repetitive text structure suggests potential content management issues but reinforces key brand pillars.,,llm,0,1,1,0,0,0,1,0,0,1
CRM,Salesforce Inc.,Technology,2017,OK,,20170701074457,https://www.salesforce.com/company/about-us/,https://web.archive.org/cdx/search/cdx?url=salesforce.com%2Fcompany%2F&matchType=prefix&output=json&fl=timestamp%2Coriginal%2Cstatuscode%2Cdigest&filter=statuscode%3A200&filter=mimetype%3Atext%2Fhtml&from=20170101&to=20171231&limit=50&collapse=timestamp%3A8&resolveRevisits=true,184,True,HIGH,"Shifted from comprehensive platform positioning to focused AI-enhanced CRM messaging, removing detailed philanthropy content and achievement metrics.",CUSTOMER_CENTRICITY|EMPLOYEE_CULTURE|GLOBAL_SCALE|INNOVATION_TECHNOLOGY,INNOVATION_TECHNOLOGY,CONVERSATIONAL,"The 2017 version represents a clear strategic shift toward AI-first messaging with Einstein as the central value proposition, moving away from the more comprehensive platform story. The removal of detailed philanthropy content and achievement metrics suggests a focus on product differentiation over corporate citizenship positioning.",0.2384,llm,0,1,1,0,0,0,1,0,1,0
